Id,label
680844f8-b1b3-4ad2-be35-0da536964b72,Grass
2efd4191-e644-4ce2-9793-7439106791e1,Bug
da451bf7-8480-43e4-a966-9cf1e0e4d39d,Fire
6d3820f6-e33a-4b71-b318-4b877df079de,Water
d57b562b-d60d-4bda-8f77-0603d35512e3,Ground
1484404a-f056-466e-8928-dab70e5651eb,Bug
04c24d45-f129-4ae8-addc-74d3855c7ec7,Poison
b5f608e4-8c52-41ec-9a39-e01686230677,Grass
187ffbfe-7cdf-4eed-b727-dfa99efd49f5,Bug
46a1c13e-98cf-43c5-a6ef-375d92900ba6,Fire
1da46a4e-9593-40c1-8989-66e12e021c99,Normal
aef5ba08-1fd7-4150-8b93-e51751f83790,Normal
87203188-b2c5-4194-811a-ef8de204a313,Normal
e079c6ff-a827-4b25-bb57-7435dba6fee4,Water
ab35cdf0-7abe-4adc-b4a2-1f6beaac5e0f,Fire
ff54e71a-175d-4f48-a810-218897b9e89d,Rock
bd53f477-f3c4-44f8-9996-751cbd914558,Ground
a3ebd0b7-eae3-4d62-bd33-28b40381ae68,Bug
ada0f171-e027-4a29-afa0-47445673850d,Normal
bbf4a2fd-2b44-4e90-8624-10d768cc0fef,Poison
276214d9-0e4a-428a-ac62-ba99b9ed8bd5,Poison
19f05069-3013-4810-a29f-3584e517655c,Poison
aa36633c-5bdf-499c-9f95-6a9388ebe407,Fire
d2a4cb34-6f02-4b49-a986-cce5ce463ed6,Ground
246c3c1b-db13-44b0-b869-5515e0565152,Rock
7cdb0a85-9fba-4d09-8ffd-9613a18d862b,Poison
052bdb66-a7c2-4e1a-8438-59792dc7a084,Normal
aedd97ab-fe81-44cd-99ff-7a63e1d60f3c,Bug
e83efa6c-2f96-47f3-9d59-9b35f855811e,Poison
458df022-4783-4c57-bb87-998438aef6c9,Fighting
f1853828-0986-49fa-9479-90dc5a21121e,Water
74e5cb17-9d4a-4f41-86f1-77a8c9bc3819,Grass
4691749d-67ea-430d-a9b6-106c1ad1b4c3,Water
1075b657-f944-4dbe-9e3b-e9f3f8c26cae,Ground
2a21b112-6d75-40ca-92d2-ed6ae16a45d1,Water
51d1b3c2-a941-4f0e-8cfd-8cff3d68dc14,Fighting
4eeda228-7ef1-4344-815b-2ef037eede4f,Grass
371d78b8-1838-4f37-9ed1-7cf331bdee87,Normal
13d459ef-d9f9-4c4e-8a9b-a34ebdc81f9f,Normal
f8bb47e2-af3c-4f58-8f0c-a93cf4d772a9,Ground
71a8aeed-a6f7-42d7-a95f-93fc9c7e923b,Water
b6badd7e-1970-47b7-837f-f9342ff90625,Poison
6e18669a-6f55-4909-bd8f-3a1ab3b6428c,Normal
a279d850-d416-47b1-be78-e13526420bc6,Rock
bffbc572-bbab-4df8-9f3b-d7d1110d8a50,Fire
0d949951-f88a-4d93-8831-347e16f79485,Ground
41da0d64-3155-4450-9949-51de2db360d3,Water
936b61f5-8a0f-4c9a-9355-57b850781f0d,Fire
e12b4816-d6a1-4080-9b9d-c4d637264d0e,Grass
e04ea805-3780-4a21-8d83-45ca925cb131,Bug
3e9f8dae-c3b3-4adb-99d9-7431b488a9b9,Normal
fa156d69-735f-4f1c-b626-833b15c47d47,Fighting
682d042f-c85c-465a-af13-49eeafcbd234,Grass
f7d75dfe-5012-42bd-ba8e-7db1c2a98b8d,Normal
08808eb8-7ed3-4114-9d5a-90490d309410,Fire
1635a228-ffb0-4653-b6c3-0807035bec5b,Grass
599e0ee9-6e11-48b9-b92d-c3afe6923a82,Normal
58fcfd19-bf61-427f-92f8-80b9911780f6,Ground
0fd67f5e-2801-4200-a778-42478fb2a5fc,Rock
fe4484fe-5fc1-4208-bc5a-e2208811d84c,Grass
3b08b0cf-dabf-4b9a-b2ff-a380836806b9,Ground
52d36a56-d78e-4ab5-b5ce-267912d05e38,Normal
7d7acd30-93d1-421b-8ecf-8676a1ee048f,Fire
563f5e0a-264e-4989-a74e-363daa50e551,Bug
8420271d-069f-45e3-bc1e-06e607bdea78,Water
7bbace1d-2dc5-462c-96ef-d95795685956,Bug
dfb81ac4-7a73-4e07-b3a2-e4732a242e21,Bug
17e92283-b33b-4c4c-98d7-f1307479737d,Poison
d2888985-47a5-4af7-a3f0-af57b47a4ab4,Normal
89aca46d-a5ea-4018-8715-d49e51279a27,Ground
3b53a06b-d2fa-4948-8729-435c6af15b1b,Water
099503fc-172c-435f-ae4d-09b48337582d,Water
e89af0f8-69c5-41e4-983c-283709431167,Water
46c882e3-d90a-4876-a4a9-7cf3f38b9c54,Grass
92358e00-b9eb-4988-afde-457ea7032702,Rock
cc32e900-db6a-48dc-a904-6762f96e6a22,Fighting
5940a2e3-599c-4557-aefb-f60cbe617bf1,Rock
51caddca-d1ee-47d3-94d7-be0d629f3956,Fire
52590292-103f-4a6d-b00e-843d465031f2,Grass
1bcd01d4-9ff0-4c89-846c-b4fc9f1af2d3,Bug
c29f2547-fa5b-4124-b124-6ca01cc682ca,Normal
f7915370-71b6-41ff-9fdc-a0adaa12a968,Ground
8a297cd9-2f6f-4692-abfa-b6f587dc9ebc,Rock
57c53b1c-de6b-4433-89fe-b092681cb399,Poison
2f43ccd8-2e7b-4879-a5ab-1bd3e6e7f84a,Poison
004e29f4-b35f-4cf4-a65c-577c59cf68be,Normal
e44a914a-0d9e-4217-9418-6a71d10aabaa,Bug
42ff5115-68de-4bda-9e3a-1d313f2f5de3,Water
50eb6580-55e2-44e0-b730-d9ad79c74d44,Fire
1b36b4a1-2e48-4657-b548-a37967113919,Grass
4600447d-5c96-402a-8b78-ee0644442b01,Fighting
85f2582b-9309-4f4f-ac4a-a39f686b1499,Bug
b3ced1e1-7a2a-473e-8bd5-6e7c94cc1677,Ground
3e3ecfaf-8724-4098-9f41-2d8c77648434,Water
04a498fe-8da1-4e65-9caa-9846e53bb4ce,Normal
da60286d-8efa-44e2-aa2c-aab88e4ea92f,Rock
e7d63dc7-299f-4a85-92db-38779d3f928a,Poison
c6ee2b56-ebb1-45b0-9649-60685319f16e,Bug
76c5e027-68ca-400e-9413-d76013180d67,Water
516712f2-1d6a-4b52-9b78-fa3504902bdb,Water
bfac0e95-100c-4daf-83ab-7bebeea4b240,Fire
cdeabc92-3cc0-4ecd-8232-a836c55beb10,Rock
8c48fa39-327b-43f0-8624-14eedb1845a8,Poison
aa6d7052-a4f1-48e2-a2b2-40f4fe3c0322,Fighting
c96ef6e5-df7d-414f-a88c-e689fd7ad004,Normal
cfd72a1a-d38b-4600-9ec0-cdcbda51c68b,Normal
3856fecd-d4a8-47f6-a6ff-400b272d962d,Normal
ff55085f-dbc1-48e7-84be-280f207864f7,Water
b15c328c-82d2-4c48-94a7-2da02c0b312d,Fire
e0649215-aa45-4cf2-ade4-69274d262167,Bug
517534b1-53cb-4d5f-b6fe-e6ef0048e083,Grass
acf22af1-3788-4464-8da5-82c6df13c344,Fire
fa604d34-eea2-4a35-a1c9-0fe1ccba1514,Bug
9364520b-ec37-44d8-83b8-30a4f844d132,Bug
14cc44ba-e4fc-418b-984a-b1310570ac6a,Fire
c2d0f331-b811-402a-901f-34d53c095535,Water
0d92253c-4776-4480-aa1f-302b39689bb0,Fire
c6f509cf-da36-4750-b095-3e56eaf51b79,Fire
b0f9f575-cc33-476d-8abe-31b8ed1a016e,Fire
a4a3574a-9601-450b-a5b4-1f13c03b6a45,Normal
e06a9c82-0579-44fb-a11b-77bef5c5f166,Normal
67ea85ed-1b41-4bfc-ba36-48a5af89ae4f,Normal
af9333db-aed4-42a0-8d3c-1c334c7a83be,Poison
aa185750-5293-415e-91f2-dffd6b4c8a8c,Bug
f7b87cc7-2637-44de-a043-5ebba8127e99,Fire
526564e1-7546-4d4d-8d5d-e70050fe47e9,Normal
c60b7761-de11-4436-9907-97fd4d9a9473,Fire
b1218b7c-036f-4461-85e9-c28a0cacad2f,Fighting
17cd566a-e3ec-4607-a2f5-d5410b266879,Grass
7aee71ef-cd8e-4a5d-8fe3-72077077b53e,Water
65046807-4864-47e2-86a6-bdd57ae92e1b,Normal
d85dd1d6-db42-4fb4-864a-c04f5097e156,Fire
2a252bb3-1612-44d4-9bac-c6f52f01a2fa,Grass
11bcd47a-43fc-445b-b068-4f1a29554ff2,Grass
86e3dfa5-6dbf-427b-a47c-7d809abe80bc,Bug
851179f6-1c62-4f35-afb4-25bb61450db8,Water
8043614a-942c-4a18-8451-ff594629547b,Water
e7c23554-4b4a-40e4-96f3-6d86cea8ca49,Fire
8dbe183f-867b-4535-88aa-9cce4d5747ff,Poison
0abb4717-9797-4f6b-853c-0e7ec7cbfa2b,Poison
422d0bc5-d6d9-4524-8001-a53e0f1826d9,Rock
88601beb-82d9-452d-b81c-73759af9c659,Water
b0e0a79c-3dec-4177-9a38-4cd5a78028f4,Ground
1049191e-ac6c-4bff-bbd5-238eb78859c1,Bug
44839df4-5a1e-4a30-a167-64f89796012a,Fire
79d7a257-a856-4f1c-8631-297808478280,Poison
2528c700-abd1-423c-92cc-fdf078aed841,Grass
3cb48dca-d209-4679-895d-53564bc9fee5,Grass
6a4c6ec8-4a92-481f-9575-ec682859879c,Grass
7d46ea67-bd2c-46f6-a7fe-fddb0b00cba1,Ground
476d8ef0-46c4-4f9a-8b3b-db7467d288de,Water
0eea82dd-e7e6-444a-a8da-9f645133f30a,Bug
acc6eff2-54a0-4bd0-a077-a143b08d1f12,Normal
b4af2173-6f53-41e6-9df8-7caf6adb6006,Water
d26552e8-cd72-4d14-8a4b-cde11ecf457c,Water
56f2eba3-d8a2-42f1-94d5-66317fdbb8c2,Ground
1fe1f50e-29bf-45cf-a476-1a8c4d875194,Ground
cf7849ba-0ca4-4b0e-881b-dac5a7ed66b2,Bug
97418028-ac4f-4c4c-8474-ba55fd55c307,Grass
5933e67d-546b-4fc3-bc32-22e67041dfab,Fighting
b0032316-2020-47dc-826f-fbaea6134d8e,Bug
27e1d397-f27f-4916-baf9-771dc8ab8df5,Normal
4b1c58a0-338a-472b-a4be-057dd3b9188f,Normal
db7b854a-0e2a-429f-a950-b60f38b2e470,Water
c3706a9f-2abe-47e4-87da-7879a78cbe16,Bug
e01138f0-ea57-453a-89d1-75a47ff4bdd1,Fire
86eb1770-cbda-4d7e-a714-af7d3b60302d,Poison
1836dd13-3634-4a05-ae3a-1253b3e1c4b9,Normal
3ff8cde1-4178-4a64-a1a2-3b4abb2969ff,Fighting
332784b6-a63a-49b7-88c9-9b45b53f5100,Fighting
d0b85b09-6d43-4284-b462-5f1368ee847c,Normal
54d9a128-52b9-4fcb-921c-e65ae3dd7417,Rock
ac902a3a-5a8f-4641-94cf-b9b492aa62ef,Rock
4565dc14-64d5-47b8-b49e-26af4b0a0f54,Normal
a59779a0-39b0-4b07-aa93-3e259cdfa337,Grass
77bddbd9-0c4e-4acb-a244-ccd88d69f94d,Poison
8be321b2-956f-4adc-aa97-a4d9dd9effcc,Grass
9018aad5-2220-4d98-9118-dc1a1e8a84d7,Bug
c1452c59-4c84-4605-bf43-2fb81d28f042,Water
cb39ee26-a70d-4a2d-8024-a9ce89721875,Bug
72602896-bd48-492e-ae1d-cb7cabc331d4,Fighting
883fc6e8-d45d-44ec-a6b7-d2f0599234d3,Water
68c6103c-8b8a-4ed4-8c47-30ee64c38868,Water
f7ef0cee-3320-496e-986a-c2e53b1c37f5,Water
45eb462a-0b4a-4807-9304-ff3dbbdc6563,Normal
4c0c56e8-469a-4f45-a996-3e283f706b6d,Rock
ce044a2f-18bd-4ce0-b8a3-6a4b8e0574ce,Fighting
6d0426b3-d8ca-42a0-9cf8-5053d02eda31,Grass
fea8d443-09f4-4ad4-854a-bbb9f9035eee,Water
0b5f6919-0cd6-4588-97f3-27e6ce086272,Grass
d965eff7-a6be-4f6d-b00d-4501f83a2620,Bug
4acf279c-2578-4c36-aa62-2429336328d6,Poison
13281e1e-4bc8-43ba-a44d-d9da29ba23fc,Rock
08480301-f336-4e55-b2a0-47ec6b677611,Water
e841c03e-a153-44e3-bd88-140798071e6e,Ground
7fd77941-8f51-4633-9fae-10d829e49e2a,Fighting
72fa4880-e8ef-4b5c-afba-df4d72debd26,Normal
fb37793f-8723-40d4-9209-ce73d0f25e2f,Water
2133fc82-9a0f-45e2-a099-67ad5aadec8c,Ground
d40bae41-b8f2-4ca8-9b0a-5fe13360f6c0,Poison
71093396-dbb3-482b-8531-871605cec1f8,Normal
c8077935-1536-40dc-a715-a5cadf2b40af,Fighting
e0cd623f-f2fb-46df-9dfe-3d19671d0bce,Fighting
2299a6b4-1c50-4294-b066-4e4aefba93c9,Fighting
857078b4-9927-4655-ad7c-0a73b3e4990b,Water
172527b8-a252-4ae8-8f61-1ae2f3e449b8,Poison
7053ceea-267a-48d0-8a05-b6a7a010d09c,Poison
3c29744b-4d74-4fa1-a0cc-ce3dbd1e28f7,Poison
6c0b6a7e-6306-4d90-8ec9-776c0ea8c890,Ground
f599d9ac-5fda-400c-99f9-aa00adc6859b,Normal
62a38ac8-38ab-4d7a-85f0-09f2327704bc,Fighting
50c52f54-ff1d-4a49-9409-a97eb2cbdab0,Fighting
da13823e-3059-4ed2-aadf-9ec321daf513,Bug
309521d0-29ac-49f8-89b8-bfd67e4cd0e2,Water
33652a49-d995-4379-921d-f203851e0250,Fighting
471b7147-ed1e-4d02-bda0-ba6362177be2,Water
8d793a7c-685c-48b8-a035-d19a1aa29004,Rock
72a9190b-b29a-4ace-9dc8-ad8256b440d9,Water
027d817c-7679-408d-a9ab-aadabd0c330d,Grass
58cdbafb-5af4-4fef-a156-de1df9fc70d0,Poison
dc172110-eb3e-48b6-ac7c-dd59e2194cbd,Poison
d14259ad-544b-4896-8e92-d231d0b84717,Water
eddfe76e-427f-4594-88f3-edd15f404bcc,Poison
16341800-966e-4d95-9438-f1997a5ac4df,Fire
d46b0d3a-6b18-4114-a074-0120f6a4ed09,Bug
c39fe70d-5162-428b-9dea-c5acad53609e,Bug
d1dcc5ed-b9d0-415a-9b96-ef4bb5f375e2,Rock
8677a9e7-c9bb-41a2-af0d-acdfe7827f35,Water
7dd4ecb0-3d07-4459-a078-f6daa26c9d03,Fighting
8f6ce86b-eed8-4a29-9d30-7ea492bff35e,Fighting
f2eb2a5e-c7e8-47cf-98ec-ed29c691217e,Bug
11312471-cd29-4fa5-b4f5-1d149186384e,Water
8980df8d-d72f-4593-993d-f53e87384726,Poison
40e5f437-3c8e-42e0-8c16-58ce72dfe9bb,Poison
5de6d14e-d69a-472a-9288-c19f3575c03a,Fire
13d10b7a-6035-44c5-8cd9-a0c179024bf5,Ground
ac8e533d-df78-46e3-b371-c52ef6c4f1ff,Normal
e3daf897-94f6-439a-a452-b7dded581976,Water
7c02b38d-8744-47e6-92a1-af4de68891c2,Fighting
57844658-790e-4820-9a2c-6f39b92cd950,Normal
f9064b3f-2289-44ae-9b57-9c563f0c0670,Ground
f4b00992-85a2-48a2-b2c3-49d66caf5eac,Fighting
04f03f2b-f39f-40cd-ae93-1951b18abbfd,Water
a3a24fde-f6b4-4ea7-814d-c071ebb2b0ef,Fire
17c5a549-7938-4932-a8c7-fb7dc843e125,Ground
135e843c-7709-4138-8741-7b6f9749df19,Water
b8db1e3e-cdb4-41cb-8532-44a3ab96c729,Water
151d3469-35f6-4a59-977e-bad1a5f4f2fe,Water
0b5e8428-7a68-46ec-b2b9-3e55b7260ec8,Rock
1438e3e3-2066-424c-99a6-7fbcb58afdb8,Water
31ed7b1b-09ef-4a74-92a2-75f1676a9f72,Fire
dfa8ca86-205c-4e36-bf0f-28876f77c115,Water
09d62293-0749-4762-92ee-0f6c37438c06,Water
99500f4c-28a6-4649-a562-b668ee611f6b,Fire
deb48a0d-7019-48df-b39a-45ca06afd59e,Grass
7cd38551-5a6b-4c56-a58a-1b67345d7073,Water
0884f71b-0e20-49b2-82e9-100011cb920d,Fire
29494024-43b5-4032-a960-e3940c66c937,Poison
e30729f5-9063-47ca-a0df-25e5676a4f31,Bug
0dda0af0-dbb6-466f-a09c-80a672e46490,Water
8442ead6-8332-4af0-a57d-bffc93fabb62,Normal
0ef6dcfb-b15c-449b-b034-4da416acb15f,Fire
73df35f3-dac9-4757-9e97-851d120d3b8c,Poison
a869fe29-2a75-4dc9-936d-73108d4db84b,Fighting
af2a9ae9-1280-4f74-a0ba-3b25685818fc,Bug
d997d7f8-7005-4bcc-9b29-c15a43ef6584,Rock
04acaae4-f65a-41f3-817b-083507eb2c3a,Grass
df59b964-9c1e-4f2f-97fc-cc0e9c15bf5c,Ground
2b306c0f-a83c-449a-b649-556c7902d333,Water
fd7b27a0-02b0-47fe-960b-35466990061d,Poison
4a7321dd-78b0-4b9e-b9fb-61a591f7e788,Water
35dca0c0-579d-4b9d-8c61-d8ef8f307b6d,Water
837d73f0-f2a5-4a62-8528-d512d7597aa0,Normal
1f366e37-cb5e-415d-8743-d26f98f2953b,Grass
a638aaf8-6d8d-4a16-9f03-51aa826f57fc,Normal
0349de37-2c28-4fd2-9581-3412c914a354,Grass
196695d9-502d-4741-a699-c0cfac734092,Normal
b2cad94c-0b6b-4177-ac4a-a081c9288631,Water
233ccc72-a75f-4ece-8152-de03625635b6,Ground
8aa65af2-fcf1-4b24-92f3-afd5cd5f27d3,Ground
23caf87a-7cd4-4515-9adf-1d71eb6b27d2,Fire
7f5b3e49-500a-4f68-87ba-cdcc72a9b25d,Normal
72947c68-8971-471a-a2e0-6f8e62430b47,Normal
b7994e04-2d6e-4bb3-bc9b-f371c742d51f,Fighting
5e724e89-6ce7-46be-a58a-9eb6953bc332,Ground
b954e288-5835-48fc-8753-c3133f6a8def,Grass
0032d0ec-90f2-4f7c-b332-6cf36d8de858,Water
172b7e86-6c2c-42a5-bd3c-e72921927459,Poison
0b771155-5770-42b1-8711-07f1f6404150,Ground
3a7198d8-1e20-40c6-ab27-7c34e2aab1f1,Normal
7cdef45f-dfed-493a-89e8-c4e96495dac1,Water
ff969e5c-5093-43a0-adb0-b4c7d0678903,Fighting
720e6833-93bc-4ecc-81c4-eeec976af31d,Bug
b7fc3ea3-aba9-4c09-a293-148ec58bd823,Poison
bac1be9b-96fa-422e-8d36-93ffab58264d,Ground
58c6eced-a003-4293-aa0d-8e907090729a,Fighting
48a63161-a269-437b-bbe5-213eb3b1935c,Ground
6654bae5-9268-48dd-bb20-7865c02201ae,Bug
9f3fef30-49a9-45f8-ae7d-c2dad4a73436,Poison
f54567d4-b50b-447c-b380-d791ac19bce4,Poison
8ccd0229-e951-4d93-b5fc-6e27a8255765,Fire
348b1cdc-7d04-420a-980d-1eb4791236ef,Normal
ae5d5288-802d-468a-8b7f-76d5484b40e3,Fighting
bab759a5-b97f-4d85-bf28-1b903d885d6e,Fire
9f1cbab6-22c5-40b1-96bc-8e74222a4c14,Fighting
c78a66a1-382d-4ab7-8447-4d558167be78,Fire
d8d13ba0-418d-4bbf-ab3e-ffa07002c751,Fighting
24ae8268-d702-4429-88b9-8ebc21d85ded,Fire
234933e7-c916-4f19-99d2-a11cb2fa2e15,Water
83e3f641-7a8b-49d0-8563-2b0b5f0e95b0,Poison
1854b028-f090-4073-9461-e4ce3aeae4cc,Fighting
6186c7a5-d776-4837-afaa-d514516e4940,Poison
9b54de35-c34e-4ed2-9e95-b5da07f4e5b1,Water
6caf83db-f7af-4593-81c4-c202ffdae910,Normal
5266eaa2-3fe6-474f-975d-955ce5db2c67,Bug
43d73c57-c3c8-4ae6-9588-df68942b5ae0,Fighting
833e30d7-94d9-4248-ab5c-198c98481be3,Ground
adddb818-8aff-4aec-8203-a331cc3774cc,Poison
20fbdc21-2f62-4bed-9a7f-9c87ceb09f40,Fighting
2bff3b0d-d992-407e-b011-1d83e6a0ca07,Poison
815376fd-4f69-40a5-9894-129853bdb155,Poison
3500f1dd-adeb-465c-8c3a-6125044a1dbd,Grass
d785172c-8fca-4627-8027-bba54011659d,Water
c6a44c32-8477-44aa-ad9f-911c6a0e909a,Normal
3e5ba291-beb0-4884-955b-79bc9840aeb6,Normal
99fba8be-d055-4827-b9aa-ae709ef6d5ee,Normal
660eb41e-1233-4c5f-be44-12afad15dd92,Poison
d5a0a341-e9ef-44a3-81f8-91ff4f9e0be5,Water
b79f2890-7310-4662-936f-53660523e2ea,Bug
e4a86bdb-570d-4732-8683-d0ea4e7b3829,Grass
72f74e33-44a5-42b7-a00c-9945857ad927,Ground
4c63db06-a5c0-42cc-9e94-992395fde6e2,Fighting
ff5deb95-8db8-4081-8a0d-598423f017cd,Grass
e6d9169a-4092-44a4-a6b9-ca32df4a6ad9,Poison
00f4f1ec-1ced-4f77-b2d8-6b13c3ec8cef,Normal
ecc230be-fc69-4a9f-b554-11639746b6bc,Ground
2d041f12-ccfc-4f36-82b1-e1e731468bcd,Poison
e2321735-3585-4b9a-8b06-4a602ad2db3e,Normal
e3734706-319e-42c4-b674-c9eb5e669f3e,Fire
7ae18082-ed16-468f-8c80-112ca08d3a94,Water
e5a1b120-4109-4aa9-8053-7efc48491863,Poison
bb8a995c-80f9-4d57-9d7d-571a2642f694,Fire
91beb891-a8f9-4382-bc02-adff7e20d396,Rock
9d24187a-935f-4274-b283-764e5cb95881,Fire
f251d85b-05d6-448a-884d-d75dee46baf9,Fighting
5dc958ec-94d0-430f-887e-eeface56b3e5,Poison
bb4c1904-e9ed-4d0b-b33d-5306dff4a85c,Ground
7854c311-44ed-4c07-9d35-67d8748ea4f4,Water
0b6996b1-dba3-408a-b199-a91910752f85,Grass
d4ae2d3e-5764-449c-947c-73d21d794386,Grass
c4e3e991-059e-4ed3-8eb2-cdc0d673c304,Water
a7e2b1fa-9f31-4a04-97b3-57d144b0e4fa,Water
8a5218de-09b6-406d-a260-2ec17d6e5a6c,Water
2e24413e-b847-456c-b2ed-414b2995e5a4,Fire
ffe3de9a-db27-4eb8-9121-6080ca421743,Poison
6d109c6a-a2ca-4685-95ef-08e601bedd62,Fighting
ddd21222-6dc8-443e-8279-67afc6572451,Grass
a77f8ef2-4edc-432b-a32d-18f2fb43599f,Poison
cb629e17-edee-4cb9-b78a-dc8b15e7e9bc,Bug
9787b9d4-f45e-4f39-9adb-46fb46f69cde,Bug
3f73dcfe-067c-4c80-9bd9-4373f9c1e7c1,Bug
9619ac7c-de28-4d86-9215-016b11e84c13,Rock
781935c5-d8fc-4b04-8649-d3355fe5baf1,Poison
f660149f-1c78-4d3a-9572-12450f04ad91,Fire
b222f93f-14f8-40d8-b4d9-bf960b747631,Rock
c4ae2215-77e1-4135-b46d-94d0b5d46974,Rock
19952e45-821a-4a9d-8ee9-8406dbb7bd0b,Normal
ed84e146-a08a-4521-aaf1-0ebef1555433,Water
507592d9-2674-42cc-8743-d10e3f93e1ff,Normal
cae80a2f-adcd-4c3e-8b9a-9a2378eae54b,Normal
8e3750b0-8cad-4f47-b18a-48923ea0b981,Poison
e0081406-87c8-4460-b7bc-f7cd852d254f,Normal
fa20a2d5-560c-4784-862b-301c750a5e11,Bug
2958f167-b576-4d9d-9008-8c3bdaa41e7d,Ground
35fc3563-85b1-45bb-a1eb-d30ce2257501,Normal
d75c11bf-a026-49e3-8dc4-24aba0a126af,Fighting
ffd7babb-e430-47e4-a8b5-ee0f25a4b232,Normal
e1874c50-7f09-48e9-9bf0-74f86238a65b,Bug
82507c71-ce54-45b5-a346-b42745436efc,Water
10d07948-8c29-4f7d-ae12-e64eb5a6b181,Grass
81cb54cb-fb59-4549-b849-05293799a3cd,Fire
ec0bedd9-5e01-4257-9cf3-6b4d8b98c6d0,Grass
dfa2413a-45e7-4063-897c-586b96b87997,Poison
72b998b5-b30f-49db-b77b-b3ec7b9a4ad0,Poison
51412b70-9aaf-4478-b178-583291fb4ecf,Ground
0ee0c7c7-8273-4ced-b157-377beb01d232,Grass
ced3bdcc-f555-449e-bdca-844bc196c522,Normal
18e99f8d-e919-4270-88e0-eecc25be0938,Water
b6975eb4-c5b3-4375-b5e8-05d7ce36bc1a,Grass
d27dc9c8-d9a3-4686-9b54-cf541edd0e72,Normal
2eaabbbc-125b-4572-95c2-d128d6b14a91,Water
cccf02a0-6916-4d09-b021-918deb798535,Fighting
73db3320-0747-465f-8932-1fc7c1b08231,Water
646969bd-b329-4e50-831f-fee5a8610f1b,Bug
4381a6f0-1284-4d8c-8359-7a2b14fe05de,Bug
f929c86b-f2b9-4b23-8f03-a6599e4c378c,Normal
3bbb54ef-fbf7-4f7c-8ee5-17ad50a07fd4,Water
12037e9f-1cb1-4444-a48b-6bf9f06815d0,Normal
d33d4c7f-9320-4d74-a624-9fcd1c9cbb43,Fire
f32a5ef5-03da-4b20-86ee-612fc21ab3a0,Water
f47aea9f-aa5b-42e9-b25c-aaccbf1203a7,Fighting
cc04cd2a-47ba-4a05-8fd5-68b810b8c790,Normal
8956ae93-4652-4d9c-a8b4-79ca9dbd1dc3,Rock
672698f4-b7b0-4c70-abd2-32e3508b06f4,Rock
baaf223b-4c37-46ea-bd7e-3f7c7afe3b0d,Water
f4fe975a-b26e-4062-a408-2c269633880c,Fire
2c3c5db4-3702-4c5b-9371-ee56cb842d6a,Ground
cb70f2f0-7984-4bd2-b772-288fb7deba7a,Fire
4dd0fea0-b407-429d-a16a-d5150a9e483c,Poison
61114559-9623-41ad-9094-f731a5d3a3b0,Water
c67ece01-3222-4d06-b347-1de74b8e2b78,Grass
6487c23d-7d01-49b1-a197-695fcdae0746,Water
d92884a0-17fb-4ee0-9567-2ae727b14221,Bug
fd73dc0a-07f5-4851-97b4-bad5662cedf5,Ground
74bb32ce-16b5-4551-9f47-93bb51176b7c,Bug
1d4556fd-f3db-4a5b-b254-157144c76f5c,Fire
3e6ea450-db27-40b5-8dc8-a8ebd46caa1e,Fighting
8c2f84f8-bb46-43fc-aa72-bed18ce8fad9,Water
dfb0013e-734c-4eae-9f83-3f651ef920dd,Poison
b85e32dc-2742-46ce-9ce9-a6fa3c3ddeb3,Normal
4365d47f-26f9-4639-8cfb-256f426f005a,Rock
1d0593fe-7889-4b58-b5be-bc5f7c073c25,Normal
cc895987-5041-4276-87dd-5026033d26f4,Bug
91e81f10-4f6f-4f1c-9e48-92da1bf0e83a,Normal
f0a02ba5-1fb3-4b4e-b2c4-8d25e31849ee,Poison
3ccc9ffc-b208-4308-9761-170d3efb4c77,Fighting
14c6dc78-fcf2-474a-97ad-6e0c6718b608,Ground
213b6ae1-7b29-4087-945e-f967e295585b,Ground
1fa9002b-f7c3-4735-8c01-7bf94568bf39,Normal
46a5dfac-e656-4141-99bf-f0220708ab26,Normal
0679d1ce-495e-4348-9332-2d6186eb8f1d,Bug
20877c7c-5dc6-4763-b327-74e1d2aa9f95,Fighting
bd3394ad-3503-4179-ab4f-d1714a376f7a,Water
14d4a12d-00fb-4a8b-8738-1080de9c4506,Normal
fffa3301-27a3-4c2d-9830-c51fbcffa6f9,Fire
a4f1e8f4-f262-41c6-a0f8-c90827815ff3,Water
8233b0d9-54a5-47f6-912b-890d9c5b88ad,Poison
1982e8f2-81ac-4514-8cf8-d6868de914a3,Fire
b8948f05-12a5-4473-8f58-c89e611b9161,Ground
684a2de4-74d4-4304-87aa-e78efd308422,Water
5d5d5224-4329-4414-ab6c-66c2a5743bc6,Bug
84f11ea0-c782-4488-bd3b-340f0401a0b8,Water
198ff6e7-ad6a-47a6-8b5f-517fa50e8dc8,Grass
56dddea5-ddf9-440c-8b3f-33a87a4b303d,Bug
ae87b1de-0350-4675-bd78-d7275ce73360,Normal
ba02fb8c-d16e-4cb4-9542-fef6b36b3af8,Normal
4f163104-c1fd-4c99-a8ee-56d2a384f695,Water
7b7e780a-c50e-4a3b-854b-9c9bad374ddd,Grass
bcb2bd39-07c3-400f-86a8-77619fe706c9,Bug
c4e6c4af-84b8-4e5d-ab5b-4022e1f94fc2,Ground
b2c6cd3d-e2e7-46c0-adbe-cb4eb5f7a64e,Water
7d13c084-c17c-46a6-bbf2-041cea1f6440,Fire
